URL,STATUS,TIMESTAMP,FILENAME
https://www.hochschulkompass.de/en/degree-programmes/study-in-germany-search/advanced-degree-programme-search/search/1/studtyp/3/pn/71.html?tx_szhrksearch_pi1%5Bresults_at_a_time%5D=100,0,,
https://www.hochschulkompass.de/en/degree-programmes/study-in-germany-search/advanced-degree-programme-search/search/1/studtyp/3/pn/72.html?tx_szhrksearch_pi1%5Bresults_at_a_time%5D=100,0,,
https://www.hochschulkompass.de/en/degree-programmes/study-in-germany-search/advanced-degree-programme-search/search/1/studtyp/3/pn/73.html?tx_szhrksearch_pi1%5Bresults_at_a_time%5D=100,0,,
https://www.hochschulkompass.de/en/degree-programmes/study-in-germany-search/advanced-degree-programme-search/search/1/studtyp/3/pn/74.html?tx_szhrksearch_pi1%5Bresults_at_a_time%5D=100,0,,
https://www.hochschulkompass.de/en/degree-programmes/study-in-germany-search/advanced-degree-programme-search/search/1/studtyp/3/pn/75.html?tx_szhrksearch_pi1%5Bresults_at_a_time%5D=100,0,,
https://www.hochschulkompass.de/en/degree-programmes/study-in-germany-search/advanced-degree-programme-search/search/1/studtyp/3/pn/76.html?tx_szhrksearch_pi1%5Bresults_at_a_time%5D=100,0,,
https://www.hochschulkompass.de/en/degree-programmes/study-in-germany-search/advanced-degree-programme-search/search/1/studtyp/3/pn/77.html?tx_szhrksearch_pi1%5Bresults_at_a_time%5D=100,0,,
https://www.hochschulkompass.de/en/degree-programmes/study-in-germany-search/advanced-degree-programme-search/search/1/studtyp/3/pn/78.html?tx_szhrksearch_pi1%5Bresults_at_a_time%5D=100,0,,
https://www.hochschulkompass.de/en/degree-programmes/study-in-germany-search/advanced-degree-programme-search/search/1/studtyp/3/pn/79.html?tx_szhrksearch_pi1%5Bresults_at_a_time%5D=100,0,,
https://www.hochschulkompass.de/en/degree-programmes/study-in-germany-search/advanced-degree-programme-search/search/1/studtyp/3/pn/80.html?tx_szhrksearch_pi1%5Bresults_at_a_time%5D=100,0,,
https://www.hochschulkompass.de/en/degree-programmes/study-in-germany-search/advanced-degree-programme-search/search/1/studtyp/3/pn/81.html?tx_szhrksearch_pi1%5Bresults_at_a_time%5D=100,0,,
https://www.hochschulkompass.de/en/degree-programmes/study-in-germany-search/advanced-degree-programme-search/search/1/studtyp/3/pn/82.html?tx_szhrksearch_pi1%5Bresults_at_a_time%5D=100,0,,
https://www.hochschulkompass.de/en/degree-programmes/study-in-germany-search/advanced-degree-programme-search/search/1/studtyp/3/pn/83.html?tx_szhrksearch_pi1%5Bresults_at_a_time%5D=100,0,,
https://www.hochschulkompass.de/en/degree-programmes/study-in-germany-search/advanced-degree-programme-search/search/1/studtyp/3/pn/84.html?tx_szhrksearch_pi1%5Bresults_at_a_time%5D=100,0,,
https://www.hochschulkompass.de/en/degree-programmes/study-in-germany-search/advanced-degree-programme-search/search/1/studtyp/3/pn/85.html?tx_szhrksearch_pi1%5Bresults_at_a_time%5D=100,0,,
https://www.hochschulkompass.de/en/degree-programmes/study-in-germany-search/advanced-degree-programme-search/search/1/studtyp/3/pn/86.html?tx_szhrksearch_pi1%5Bresults_at_a_time%5D=100,0,,
https://www.hochschulkompass.de/en/degree-programmes/study-in-germany-search/advanced-degree-programme-search/search/1/studtyp/3/pn/87.html?tx_szhrksearch_pi1%5Bresults_at_a_time%5D=100,0,,
https://www.hochschulkompass.de/en/degree-programmes/study-in-germany-search/advanced-degree-programme-search/search/1/studtyp/3/pn/88.html?tx_szhrksearch_pi1%5Bresults_at_a_time%5D=100,0,,
https://www.hochschulkompass.de/en/degree-programmes/study-in-germany-search/advanced-degree-programme-search/search/1/studtyp/3/pn/89.html?tx_szhrksearch_pi1%5Bresults_at_a_time%5D=100,0,,
https://www.hochschulkompass.de/en/degree-programmes/study-in-germany-search/advanced-degree-programme-search/search/1/studtyp/3/pn/90.html?tx_szhrksearch_pi1%5Bresults_at_a_time%5D=100,0,,
https://www.hochschulkompass.de/en/degree-programmes/study-in-germany-search/advanced-degree-programme-search/search/1/studtyp/3/pn/91.html?tx_szhrksearch_pi1%5Bresults_at_a_time%5D=100,0,,
https://www.hochschulkompass.de/en/degree-programmes/study-in-germany-search/advanced-degree-programme-search/search/1/studtyp/3/pn/92.html?tx_szhrksearch_pi1%5Bresults_at_a_time%5D=100,0,,
https://www.hochschulkompass.de/en/degree-programmes/study-in-germany-search/advanced-degree-programme-search/search/1/studtyp/3/pn/93.html?tx_szhrksearch_pi1%5Bresults_at_a_time%5D=100,0,,
https://www.hochschulkompass.de/en/degree-programmes/study-in-germany-search/advanced-degree-programme-search/search/1/studtyp/3/pn/94.html?tx_szhrksearch_pi1%5Bresults_at_a_time%5D=100,0,,
https://www.hochschulkompass.de/en/degree-programmes/study-in-germany-search/advanced-degree-programme-search/search/1/studtyp/3/pn/95.html?tx_szhrksearch_pi1%5Bresults_at_a_time%5D=100,0,,
https://www.hochschulkompass.de/en/degree-programmes/study-in-germany-search/advanced-degree-programme-search/search/1/studtyp/3/pn/96.html?tx_szhrksearch_pi1%5Bresults_at_a_time%5D=100,0,,
https://www.hochschulkompass.de/en/degree-programmes/study-in-germany-search/advanced-degree-programme-search/search/1/studtyp/3/pn/97.html?tx_szhrksearch_pi1%5Bresults_at_a_time%5D=100,0,,
https://www.hochschulkompass.de/en/degree-programmes/study-in-germany-search/advanced-degree-programme-search/search/1/studtyp/3/pn/98.html?tx_szhrksearch_pi1%5Bresults_at_a_time%5D=100,0,,
https://www.hochschulkompass.de/en/degree-programmes/study-in-germany-search/advanced-degree-programme-search/search/1/studtyp/3/pn/99.html?tx_szhrksearch_pi1%5Bresults_at_a_time%5D=100,0,,
https://www.hochschulkompass.de/en/degree-programmes/study-in-germany-search/advanced-degree-programme-search/search/1/studtyp/3/pn/100.html?tx_szhrksearch_pi1%5Bresults_at_a_time%5D=100,0,,
https://www.hochschulkompass.de/en/degree-programmes/study-in-germany-search/advanced-degree-programme-search/search/1/studtyp/3/pn/101.html?tx_szhrksearch_pi1%5Bresults_at_a_time%5D=100,0,,
